,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm,popularity_norm
266,23000000,Universal Pictures,USA,Other,Crime,20246790,Mobsters,R,26.07.1991 00:00,104,5.9,Christian Slater,7229,Michael Mahern,1991,0,-0.119704783,-10,FALSE,21219,tt0102460,Mobsters,"The story of a group of friends in turn of the century New York, from their early days as street hoods to their rise in the world of organized crime...",12.511561,They didn't take orders...They took over.,Mobsters,"Drama, Action, Thriller, Crime","en, fr, de, es",US,"historical figure, mafia boss, mobster",1991,-0.31950191576684545,-0.09800391744725254,-0.4430556024242068,-0.861564225126226,1.2146204101790095
267,17000000,Other,USA,Other,Action,9286314,Stone Cold,R,17.05.1991 00:00,88,5.9,Brian Bosworth,5551,Walter Doniger,1991,0,-0.453746235,-50,FALSE,21338,tt0102984,Stone Cold,"Joe Huff (Brian Bosworth) is a tough, loner cop with a flair for infiltrating dangerous biker gangs. The FBI blackmail Joe into an undercover operation that entails infiltrating ""The Brotherhood"" - a powerful Mississippi biker gang linked in the murder of government officials as well as dealing drugs with the mafia.",4.1734550000000015,A cop who enforces his own brand of justice.,Stone Cold,"Action, Crime, Thriller",en,US,"undercover, fbi, biker, cop, motorcycle gang",1991,-0.5752943921975358,-1.2352487935600538,-0.4430556024242068,-0.8883196424388392,-1.132145229699489
268,10000000,Other,USA,Other,Drama,25010896,Little Man Tate,PG,1.11.1991 00:00,99,6.7,Jodie Foster,12172,Scott Frank,1991,1,1.5010896,150,FALSE,11521,tt0102316,Little Man Tate,"Dede is a sole parent trying to bring up her son Fred. When it is discovered that Fred is a genius, she is determined to ensure that Fred has all the opportunities that he needs, and that he is not taken advantage of by people who forget that his extremely powerful intellect is harboured in the body and emotions of a child.",4.294078,It's not what he knows. It's what he understands.,Little Man Tate,"Drama, Family","en, fr, hu",US,"single parent, waitress, jealousy, intelligence, intellectually gifted, intelligence test, iq, single, scientist, single father, woman director",1991,-0.873718948033341,-0.45339294123250296,0.5083354447207826,-0.7827489523155902,-1.098195803801202
269,1400000,Other,USA,Other,Comedy,115103,Shakes the Clown,R,13.03.1992 00:00,87,5.6,Bobcat Goldthwait,3958,Bobcat Goldthwait,1991,0,-0.917783571,-90,FALSE,26291,tt0102898,Shakes the Clown,"Shakes plods about his duties as party clown, and uses all of his free time getting seriously drunk. Binky, another clown, wins the spot on a local kiddie show, which depresses Shakes even more, and his boss threatens him with unemployment if he can't get his act under control.",2.714993,Loved by children. Desired by women. Adored by bartenders everywhere.,Shakes the Clown,"Action, Comedy",en,US,"clown, liquor, birthday party, alcoholism, dark comedy, cult classic, mimes, barflies",1992,-1.2403548309173305,-1.306326598317104,-0.7998272451035787,-0.9137197495776906,-1.5426303576971996
270,8000000,Columbia Pictures Corporation,USA,Other,Mystery,19018321,Mortal Thoughts,R,19.04.1991 00:00,102,5.7,Demi Moore,7239,William Reilly,1991,1,1.377290125,140,FALSE,30815,tt0102469,Mortal Thoughts,"A loathsome man ends up dead, but it's not clear who's to blame. If ever a person got what he deserved, it's James Urbanksi, an abusive drunk who steals from his wife, Joyce, and promises her close friend Cynthia Kellogg that she'll be the next target of his rage. At a group outing, James bleeds to death after someone cuts his throat. But because he's such a terrible human being, police aren't sure which of his acquaintances decided to kill him.",5.133778,Murder is a secret that should never be shared.,Mortal Thoughts,"Mystery, Thriller",en,US,"suspense, physical abuse",1991,-0.9589831068435711,-0.2401595269613527,-0.6809033642104544,-0.8614047768704893,-0.8618616641529443
271,10000000,Other,USA,Other,Horror,9188150,Body Parts,R,2.08.1991 00:00,88,5.5,Jeff Fahey,3290,Pierre Boileau,1991,0,-0.08118500000000001,-10,FALSE,32146,tt0101492,Body Parts,"A criminal psychologist loses his arm in a car crash, and becomes one of three patients to have their missing limbs replaced by those belonging to an executed serial killer. One of them dies violently, and disturbing occurrences start happening to the surviving two.",3.518972,The transplant was a success. Then the donor came to take it back.,Body Parts,"Horror, Thriller",en,US,"psychologist, car accident, death row inmate",1991,-0.873718948033341,-1.2352487935600538,-0.9187511259967021,-0.9243708930609003,-1.3163499179445897
272,17000000,Twentieth Century Fox Film Corporation,USA,Other,Comedy,4603929,Dutch,PG-13,19.07.1991 00:00,107,6.4,Ed O'Neill,10048,John Hughes,1991,0,-0.7291806470000001,-70,FALSE,25330,tt0101786,Dutch,"To get to know his girlfriend's son, a man volunteers to pick him up from a prep school....only to learn that her son's not the nicest kid.",8.237799,They're the best of friends... And they've got the scars to prove it.,Dutch,Comedy,en,US,"holiday, bus ride, boarding school, prank, tranksgiving, homeless shelter, road movie",1991,-0.5752943921975358,0.11522949682389771,0.15156380204141173,-0.8166157618340588,0.01176717053221057
273,48000000,Touchstone Pictures,USA,Other,Crime,15965919,Billy Bathgate,R,1.11.1991 00:00,106,5.9,Dustin Hoffman,10085,E.L. Doctorow,1991,0,-0.6673766879999999,-70,FALSE,12647,tt0101453,Billy Bathgate,"In the year 1935, a teen named Billy Bathgate finds first love while becoming the protégé of fledgling gangster Dutch Schultz.",3.846331,"In 1935, a New York kid was looking for a hero. He found Dutch Schultz.",Billy Bathgate,"Drama, Action, Thriller, Crime","en, it",US,"dangerous, danger of life, mafia boss",1991,0.7463000693610309,0.044151692066847624,-0.4430556024242068,-0.8160258032878331,-1.2242145033666283
274,7500000,Other,USA,Other,Drama,6266621,Rambling Rose,R,20.09.1991 00:00,112,6.7,Laura Dern,4115,Calder Willingham,1991,0,-0.164450533,-20,FALSE,32221,tt0102753,Rambling Rose,"Rose, is taken in by the Hillyer family to serve as a 1930s housemaid so that she can avoid falling into a life of prostitution. Rose's appearence and personality is such that all men fall for her, and Rose knows it. She can't help herself from getting into trouble with men.",3.399684,Innocence has never been so seductive.,Rambling Rose,Drama,en,US,"prostitute, love, woman director, trouble, house guest",1991,-0.9802991465461287,0.4706185206091481,0.5083354447207826,-0.9112164119626249,-1.34992360717927
275,18000000,Other,USA,Other,Action,1501785,Company Business,PG-13,6.09.1991 00:00,98,5.7,Gene Hackman,1996,Nicholas Meyer,1991,0,-0.9165675,-90,FALSE,32074,tt0101606,Company Business,"An aging agent is called back by ""the Company"" to run a hostage trade of a Soviet spy for an American agent.",1.228145,You can't judge a man by the company that keeps him!,Company Business,"Action, Thriller",en,US,"cia, hostage, eastern germany, russia",1991,-0.5326623127924207,-0.524470745989553,-0.6809033642104544,-0.9450034973532253,-1.961104744820854
276,35000000,Paramount Pictures,USA,Other,Action,14587732,Flight of the Intruder,PG-13,18.01.1991 00:00,115,5.7,Danny Glover,5162,Stephen Coonts,1991,0,-0.583207657,-60,FALSE,18886,tt0099587,Flight of the Intruder,"U.S. Navy pilot Lt. Jake Grafton and his bombardier buddy, Lt. Cmdr. Virgil Cole, are two soldiers embedded in the Vietnam War growing frustrated by the military's constraints on their missions. Despite the best efforts of their commanding officer, Cmdr. Frank Camparelli, to re-engage them, this disillusioned pair decide to take the war effort into their own hands with an explosive battle plan that could well get them court-martialed.",8.340023,The only thing they can count on is each other.,Flight of the Intruder,"Action, Adventure, Drama, Thriller",en,US,"bomber, vietnam war, u.s. navy, aviation, combat, bombing",1991,0.1920830370945352,0.6838519348802984,-0.6809033642104544,-0.8945221795869956,0.04053818528915163
277,40000000,Other,USA,Other,Comedy,17860280,For the Boys,R,27.11.1991 00:00,138,6.3,Bette Midler,4430,Neal Jimenez,1991,0,-0.553493,-60,FALSE,25221,tt0101902,For the Boys,"With the help of the singer and dancer Dixie Leonhard US-Entertainer Eddie Sparks wants to bring some fun to the soldiers during World War II. Becoming a perfect team they tour from North Africa to the Pacific to act for ""the boys"". Later they continue their work but when the author Silver gets involved into McCarthy's campaign and is being fired by Eddie, Dixie turns away from him, too.",10.336913,Laughter and tears. Tragedy and triumph. They lived it all. For the boys.,For the Boys,"Music, Drama",en,US,"dancer, entertainer, concert",1991,0.40524343412011044,2.3186414442924503,0.032639921148287405,-0.9061937919069198,0.6025642423597828
278,26000000,Hollywood Pictures,USA,Other,Comedy,12454768,The Marrying Man,R,5.04.1991 00:00,115,5.7,Kim Basinger,4445,Neil Simon,1991,0,-0.5209704620000001,-50,FALSE,31633,tt0102411,The Marrying Man,"Charley Pearl, wealthy heir and gadabout, is slated to marry Adele, the daughter of a Hollywood tycoon. But, during a wild bachelor party in Las Vegas, Charley strikes up a flirtation with nightclub crooner Vicki Anderson that soon leads to her bedroom. When the couple are discovered by Vicki's beau, infamous gangster Bugsy Siegel, he makes a surprising pronouncement -- they'd better marry, or Charley is a dead man.",2.70816,"Every man has a weakness. For millionaire Charley Pearl she's blonde, beautiful and loves to say ""I do"".",The Marrying Man,"Action, Comedy, Romance, Thriller",en,US,"ladykiller, reunion",1991,-0.19160567755150026,0.6838519348802984,-0.6809033642104544,-0.9059546195233149,-1.5445535102233596
279,17010000,Other,USA,Other,Comedy,22641969,Pure Luck,PG,9.08.1991 00:00,96,5.7,Martin Short,5618,Francis Veber,1991,1,0.331097531,30,FALSE,19065,tt0102729,Pure Luck,"The daughter of a wealthy businessman has disappeared in Mexico, and all the efforts to find her have been unsuccessful. A psychologist, knowing that the girl has an ultra bad luck, persuades her father to send to Mexico one of his employees, an accountant with super bad luck, to find her. Perhaps he will be lucky, and his bad luck could help to find the unlucky girl.",2.07443,"Somewhere on the Mexican Riviera, a beautiful, rich heiress has gone missing. Only one man can find her. Unfortunately, they sent two",Pure Luck,"Comedy, Crime, Mystery",en,US,woman director,1991,-0.5748680714034846,-0.6666263555036532,-0.6809033642104544,-0.8872513391254035,-1.7229172524161551
280,22000000,Other,USA,Other,Comedy,11000863,The Super,R,4.10.1991 00:00,84,5.5,Joe Pesci,4400,Sam Simon,1991,0,-0.499960773,-50,FALSE,53287,tt0103007,The Super,"Joe Pesci stars as Louie Kritski, a heartless landlord who has been so negligent in keeping up his ghetto apartment that he is threatened with jail time. The judge gives him another option, which he accepts -- he must live in his rat-infested hell hole until he brings it up to liveable standards. The judge gives him 120 days, during which time Louie meets many of his tenants, including drug dealer Marlon (Ruben Blades). Over time, Louie grows more sympathetic with their problems and sees the results of his own greediness. Unfortunately, Louie's father, Big Lou Kritski (Vincent Gardenia), is the real owner of the property, and he resists his son's entreaties to spend money to clean up the place.",4.196125,The best way to punish a slumlord is to make him a tenant.,The Super,Comedy,"en, es","JP, US","slum, riches",1991,-0.3621339951719605,-1.5195600125882542,-0.9187511259967021,-0.9066721366741299,-1.1257647426852866
281,16400000,Other,USA,Other,Action,21082165,F/X2,PG-13,10.05.1991 00:00,108,5.8,Bryan Brown,7248,Robert T. Megginson,1991,1,0.285497866,30,FALSE,16820,tt0101846,F/X2,"F/X man Rollie Tyler is now a toymaker. Mike, the ex-husband of his girlfriend Kim, is a cop. He asks Rollie to help catch a killer. The operation goes well until some unknown man kills both the killer and Mike. Mike's boss, Silak says it was the killer who killed Mike but Rollie knows it wasn't. Obviously, Silak is involved with Mike's death, so he calls on Leo McCarthy, the cop from the last movie, who is now a P.I., for help and they discover it's not just Silak they have to worry about.",3.186817,The Deadly Art of Illusion,F/X2,"Adventure, Action, Comedy, Thriller","cs, en, ru",US,technology,1991,-0.6008736398406047,0.1863073015809478,-0.5619794833173312,-0.8612612734403263,-1.409835170004691
282,4000000,Other,USA,Other,Drama,259012,Closet Land,R,6.03.1991 00:00,100,7.2,Madeleine Stowe,2293,Radha Bharadwaj,1991,0,-0.935247,-90,FALSE,58648,tt0101597,Closet Land,"A young writer is interrogated by a sadistic secret policeman. She is accused of embedding political messages in her children's stories. The entire movie takes place in one room, with only the two actors. The movie is set in an unidentified, modern police state.",1.456755,No one can harm you in your imagination.,Closet Land,Drama,en,US,"suspense, woman director",1991,-1.1295114244640314,-0.38231513647545284,1.1029548491864012,-0.9402678841578462,-1.8967623038717194
283,15000000,Other,USA,Other,Comedy,4693236,True Identity,R,23.08.1991 00:00,93,5.1,Lenny Henry,1019,Andy Breckman,1991,0,-0.6871176,-70,FALSE,56385,tt0103128,True Identity,"In order to escape from the mob, an African-American man must disguise himself as a white man.",0.815294,Ever since the mob's been after him...Miles Pope hasn't been himself!,True Identity,Comedy,en,US,"new york, hitman, black, mafia",1991,-0.6605585510077658,-0.8798597697748034,-1.3944466495691974,-0.960581591938698,-2.0773019413052207
284,10000000,New Line Cinema,USA,Other,Drama,4160851,Twin Peaks: Fire Walk with Me,R,28.08.1992 00:00,135,7.2,Sheryl Lee,67092,David Lynch,1992,0,-0.5839149,-60,FALSE,1923,tt0105665,Twin Peaks: Fire Walk with Me,"In the questionable town of Deer Meadow, Washington, FBI Agent Desmond inexplicably disappears while hunting for the man who murdered a teen girl. The killer is never apprehended, and, after experiencing dark visions and supernatural encounters, Agent Dale Cooper chillingly predicts that the culprit will claim another life. Meanwhile, in the more cozy town of Twin Peaks, hedonistic beauty Laura Palmer hangs with lowlifes and seems destined for a grisly fate.",8.736538000000001,Meet Laura Palmer... In a town where nothing is as it seems... And everyone has something to hide.,Twin Peaks: Fire Walk with Me,"Drama, Mystery",en,US,"detective, sexual abuse, bar, small town, orgy, surreal, investigation, supernatural, murder, suspense, based on tv series, rural setting, prostitution, drugs and addiction, disturbed teenager, cameos",1992,-0.873718948033341,2.1054080300213,1.1029548491864012,0.09294086819019984,0.1521376033939856
